3	9.46667	0	2.8	4.00606	1.15152	1.32727	0.266667	0	0.884848	0	
7	1.85409	0	2.07829	1.15302	0.259786	0.476868	0.284698	0	0	0	
9	2.00356	0.206406	3.71886	1.5516	0.779359	0.55516	0.790036	0	0	0	
5	5.14141	0.184343	3.86111	2.13384	0.424242	0.368687	0.55303	0.368687	0	0	
39	5.7706	0.120879	3.625	2.11401	0.706044	0.583791	0.497253	0.0425824	0	0	
11	0.705128	0	1.85897	1.38462	0	0.769231	0	0	0	0	
15	5.29343	0	4.52648	2.59852	0.735169	0.164195	1.17903	0	0	0	
13	3.01282	0	4.10256	2.58974	2.73077	0	0.974359	0	0	0	
17	1.73077	0	0.794872	2.17949	0.910256	0.935897	0.371795	0	0	0	
19	7.42308	0	0.74359	1.11538	0.0897436	0	0	0	0	0	
23	1.26923	0	0.692308	2	0	1.10256	0	0	0	0	
21	5.14706	0	2.75	1.13235	2.76471	0.161765	0.823529	0	0	0	
37	6.12762	0	3.75523	2.91213	0.769874	0.437238	0.15272	0	0	0	
27	4.02564	0	0.730769	1.07692	0	0	0	0	0	0	
29	2	0	0	2	0.9	0	1	0	0	0	
25	4.76471	0	0.235294	2.79412	0.0441176	0.867647	0.0294118	0	0	0	
35	5.01031	0.202749	5.55326	3.811	1.27491	1.08591	0.512027	0	0	0	
31	8.88462	0.179487	0.820513	3.15385	1.51282	0.628205	1.46154	0	0	0	
33	1.14103	0	0	0.461538	0.923077	0	0	0	0	0	
